time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0440648978022437,-0.0691056340236543,11.777381155498128,6.2635247140039,6.257293972294342,0.0,0.1554035868775103,-0.16728574191291595,2.8568133199532912,-0.03078972278818569,0.001876594594795872,0.0,469.831627888389,470.8238772452342,470.3727824239478,469.976989444518
1.2600000000000007,0.05403021640970465,-0.07963931384806301,11.95592333426512,6.261575754036684,6.256923080572776,0.0,0.1767615896017873,-0.18405665996153445,3.0939740086478547,-0.036103147148761824,-0.031684109755748834,0.0,486.55515771344164,484.03613592992684,486.8008169856409,486.4027590161256
1.3200000000000007,0.06520794837774252,-0.09115691184641858,12.145421594229175,6.2589881353337145,6.254472122727158,0.0,0.19603456758665042,-0.20010129170719623,3.222266704275454,-0.06336031495587616,-0.07431730790091348,0.0,456.42031320410433,453.00361274452655,456.23935742535707,454.0566728192539
1.3800000000000008,0.07758726297315353,-0.10368402976192895,12.342001104743497,6.255329557006096,6.249576039853775,0.0,0.2170753029316858,-0.21784550309724543,3.3300457281706533,-0.05659206530761907,-0.10302455582178355,0.0,450.2656030013544,447.9313383089072,449.40260659247673,449.9482741671542
1.4400000000000008,0.09139547695012681,-0.11739832367191712,12.546717655812031,6.252108656231359,6.244035695677489,0.0,0.24382763422462703,-0.23965084892983818,3.4933132528958484,-0.04841957964917692,-0.07673892597441534,0.0,466.28895292702913,468.3308529887511,466.4016947927509,467.0377860065047
1.5000000000000009,0.10698708186832348,-0.1325381617195049,12.762692511000692,6.248830424397367,6.23938225556784,0.0,0.27641399445071974,-0.26534989181324853,3.7051428666568467,-0.07150888462354567,-0.07924552189495958,0.0,482.84968733421766,482.65628426183304,482.86748840896036,481.12055068801584
1.560000000000001,0.12474977990621723,-0.14938549166702428,12.993687921670968,6.245043256903713,6.234147143881582,0.0,0.31626876182889596,-0.2967120752568145,3.9936809080628466,-0.050149265674027374,-0.11242047720235454,0.0,506.2669160083168,503.86834250140066,505.1371425648691,506.67263374850126
1.620000000000001,0.14478710103936937,-0.16800570883773647,13.2367400884098,6.241841992037463,6.22775644805143,0.0,0.3523023483954907,-0.3242669104062143,4.107593047597035,-0.060687466418679115,-0.09674936302254519,0.0,456.45937310516797,457.6986066617109,456.7915132432316,455.94848283463267
1.680000000000001,0.16714154417011384,-0.18836673183262487,13.487039731125515,6.238138433335806,6.222262571864881,0.0,0.3934158330396052,-0.35480201252150656,4.235195241962943,-0.06388736025663158,-0.08281895541654188,0.0,461.63143712307505,462.7226510832673,461.67995354534344,461.4248101528349
1.740000000000001,0.19204997095686646,-0.21061800055327112,13.74453350235177,6.235211751621126,6.216964377225899,0.0,0.4373668298993425,-0.38722619297893773,4.347440489867069,-0.02881727380560368,-0.10248584947850109,0.0,459.71566069875223,458.1480890509542,456.23684929307194,459.0268369840309
1.8000000000000012,0.21985872575841217,-0.23497476389178895,14.010931744249312,6.233308125816787,6.210569760772636,0.0,0.49025752740024797,-0.42483626083547027,4.531703443971471,-0.038293965365220575,-0.11635389731792019,0.0,480.9962853678827,479.9356447310961,481.49927171778944,480.7814464711811
1.8600000000000012,0.2506117176275634,-0.2613757193372996,14.283235164319468,6.231097517673149,6.203868498492575,0.0,0.5354450834488572,-0.45539173141674266,4.54494279523691,-0.03409039190183748,-0.10369779413872672,0.0,429.18615100274224,430.2474859687014,429.54469043873365,429.9003821438948
1.9200000000000013,0.2840796519346164,-0.2895743026996621,14.554898313526147,6.228980666606235,6.197701803386121,0.0,0.580669582951778,-0.4847373625937588,4.51055456718855,-0.037774309747806836,-0.10100124954992881,0.0,413.22240875662976,413.45003326699236,415.1315245676655,414.8074614778589
1.9800000000000013,0.32044458268654963,-0.3196199961961704,14.825426057304067,6.227348921289941,6.191419311631563,0.0,0.6320260078490578,-0.5169485893901223,4.5069637245479965,-0.011704987988060056,-0.11339516818494974,0.0,424.880803369712,423.80650024116244,423.2567254834721,425.494349200257
2.0400000000000014,0.35997712396295145,-0.35160701505219283,15.095447420280406,6.226352869497914,6.184203714367051,0.0,0.6863185204939022,-0.549356756721918,4.4937064603540176,-0.028838058451338595,-0.13976800829198674,0.0,421.54449388522795,419.24451562884025,422.9650456686417,421.4867657425312
2.1000000000000014,0.4033454608518274,-0.3858120695636728,15.369105403687655,6.225408546095119,6.175312049964452,0.0,0.7601456580764532,-0.5909108251982227,4.627542627934347,0.0023518116706089526,-0.17589066222685973,0.0,470.2809433044756,467.45376306330576,465.963077179626,468.3952499986888
2.1600000000000015,0.45116157450201283,-0.4224280283310604,15.649109388079703,6.225441560250783,6.164835806028737,0.0,0.8347214463067811,-0.6295886491345611,4.705435329212931,-0.003321457356766564,-0.17215105926214966,0.0,452.1469294690401,452.4193822507684,452.58711031989634,452.1301998316321
2.2200000000000015,0.5036501348557473,-0.4613591271199938,15.933672609664004,6.225617934174053,6.154248311099781,0.0,0.9158763409333442,-0.668089941391834,4.779509778713489,0.013190347039951485,-0.18686133785366368,0.0,452.39351895481406,451.1776238230193,451.8837148296656,453.2129236093298
2.2800000000000016,0.5608036994458775,-0.502410777306484,16.21948691762108,6.226742909729447,6.142773643447605,0.0,0.9901850468869674,-0.700221119821937,4.747585741886702,0.028031803482074836,-0.20187219276373602,0.0,418.7527678928392,417.406259969531,418.95474303747693,420.24334964263403
2.3400000000000016,0.6229058000004133,-0.5454842812308582,16.50541776110564,6.22792266373421,6.130488447726066,0.0,1.080978086143113,-0.7354056638597812,4.783061241119929,-0.007735598718925811,-0.21123510056375264,0.0,441.7640980430185,440.94964007867975,442.4796657674138,439.5248945615584
2.4000000000000017,0.6902072893205565,-0.590484071317599,16.790378132673837,6.227092670019413,6.1177331882780415,0.0,1.1634160253005899,-0.7646423487488112,4.715660985018171,-0.030253088977888275,-0.21543467711934694,0.0,407.62270683671426,407.19806318500486,408.9476796577421,406.9367111969016
2.4600000000000017,0.7631583142590328,-0.6374218608559852,17.074238726819644,6.225775858700057,6.105784668432282,0.0,1.2693709088971177,-0.8000720578446161,4.745926066480891,-0.00907395838439224,-0.1781709120686135,0.0,439.58769570420054,442.62449536302336,438.77310345425946,440.5280273087788
2.520000000000002,0.8425507430068713,-0.686463939850693,17.359160299129915,6.225123507675743,6.0953256554438795,0.0,1.3779412796522914,-0.8347056506097914,4.751154619289598,-0.014736849280784859,-0.16755784272139887,0.0,432.68934338101036,433.55183818514314,433.3771012828567,432.90090494550793
2.580000000000002,0.929216854927524,-0.7377705263138459,17.647359252379193,6.224575855290716,6.084907626841979,0.0,1.511852875374463,-0.8755470681986058,4.854694066600249,0.00022556269663702704,-0.18993772170346265,0.0,466.0657638014296,464.2850009104805,464.36262256606506,465.535123154699
